114125	199596
114126	217355
114127	196409
114128	196470
114129	218314
114130	196636
114131	197087
114132	197363
114133	197455
114134	197709
114135	197774
128766	162810
128767	197313
128768	163126
128769	163176
128760	164321
128761	180974
128762	162577
128763	165423
128764	164247
128765	162761
114114	193867
114115	193877
114116	193900
114117	194076
114118	194162
114119	194243
114120	194252
114121	194387
114122	194461
114123	194644
114124	195207
128755	161197
128756	161423
128757	161925
128758	161965
128759	162367
153670	215320
153671	215359
36360	98533
153672	215593
36361	103696
153673	216238
36362	117837
153674	215935
36363	183160
153675	263264
61320	17652
36364	136254
153676	219076
61321	17737
36365	107659
153677	216297
61322	17952
153678	216492
61323	18026
153679	216591
61324	18109
61325	95155
61326	87634
61327	19229
61328	19573
61329	20497
61319	17537
114073	184888
114074	185042
114075	234458
114076	185406
75970	135045
114077	185696
114078	185839
75971	262628
75972	127257
114079	185914
75973	127772
36366	108089
75974	129131
36367	109249
75975	128538
36368	110197
75976	266068
36369	111049
75977	265968
75978	130835
75979	132090
114070	184678
114071	184691
153680	216606
114072	258742
153660	214388
153661	214410
36350	146987
153662	214434
36351	85663
153663	214479
36352	113982
61330	133903
153664	253678
61331	50882
36353	87266
153665	225717
61332	21658
36354	106700
153666	214638
61333	166515
114059	181368
153667	214838
61334	21833
153668	214943
61335	21913
153669	214956
61336	22091
61337	22148
61338	22217
61339	22322
114062	181626
114063	217165
114064	182072
114065	183216
114066	183258
75960	120087
114067	186689
75961	119877
114068	186868
75962	119994
114069	261838
36355	89969
75963	120187
36356	90013
75964	120344
36357	92200
75965	121670
36358	95337
75966	122546
36359	98437
75967	124435
75968	124611
75969	125967
114060	232757
114061	181417
128692	147576
153692	218791
128693	147883
153693	218976
128694	147946
153694	219733
128695	147989
153695	219917
61340	22443
36340	73470
128696	148510
153696	220296
61341	22775
36341	98733
128697	149540
153697	220331
36342	139998
128698	149861
153698	220359
61342	263141
36343	75642
61343	136201
128699	149912
153699	220431
61344	62369
114048	178217
61345	23922
114049	266542
61346	23940
61347	24558
61348	24626
61349	25107
128690	147378
128691	147495
114051	207577
114052	179608
75990	135849
114053	179967
75991	147124
114054	180640
75992	140852
114055	223515
75993	140661
114056	180906
75994	141161
114057	181022
114058	190509
75995	232331
36344	77222
128689	147043
75996	255483
36345	82141
75997	141457
36346	83332
75998	141950
75999	141998
36347	168504
36348	84516
36349	84605
114050	178738
128681	144720
153681	216795
128682	144924
153682	216819
128683	144937
153683	217248
61350	25153
128684	144989
153684	217302
61351	123225
128685	145550
153685	217550
61352	25316
36330	102668
128686	145962
153686	217553
36331	68637
61353	128359
153687	224720
128687	225241
61354	25835
36332	121277
153688	217848
128688	224258
61355	27314
114037	174057
153689	218422
61356	79526
114038	174936
61357	52191
114039	175765
61358	159283
61359	29331
128680	148240
114040	175903
114041	176390
114042	176547
75980	132505
114043	176785
75981	132515
114044	176916
75982	132781
114045	177338
75983	135778
114046	177918
75984	133235
114047	220358
36333	69195
75985	133348
128678	144436
36334	71361
128679	144536
75986	193136
36335	82407
75987	178932
36336	71876
75988	135142
36337	71914
75989	135504
36338	133732
36339	72164
153690	224320
153691	218656
61360	29374
61361	109176
61362	30007
153630	210278
61363	86967
153631	263122
61364	30735
36320	63619
153632	210316
61365	30992
36321	63694
153633	210412
61366	31210
153634	210554
61367	181698
153635	226025
61368	31485
153636	212858
61369	31743
153637	211123
153638	211310
153639	211366
36322	181845
36323	64758
36324	66204
36325	66585
36326	67678
36327	67713
36328	67763
36329	68282
61370	31766
61371	31973
61372	32096
61373	32398
61374	115997
153620	208620
61375	182514
153621	208820
36310	57540
61376	91116
153622	210666
61377	132207
153623	209127
61378	95439
153624	249368
61379	183600
153625	211296
153626	210830
153627	209862
153628	210505
153629	215356
36319	62916
36311	57761
36312	59919
36313	60291
36314	60452
36315	61118
36316	61791
36317	62115
36318	62244
61380	33975
61381	34459
61382	34725
153650	212881
61383	34958
153651	221470
61384	38639
153652	212987
61385	35202
153653	241443
61386	141391
153654	229410
61387	36072
153655	213253
61388	36316
153656	213578
61389	36582
153657	214018
153658	214029
153659	214207
36308	56366
114095	189945
36309	57165
114096	190061
114097	190177
114098	190329
114099	190732
36300	54039
36301	54886
36302	54949
36303	55504
114090	188799
36304	55657
114091	188875
36305	55711
114092	194497
36306	56099
114093	189289
36307	56181
114094	195170
61391	58217
61392	37079
61393	37235
61394	37394
153640	211600
153641	235363
61395	252433
61396	37806
153642	211892
61397	38101
153643	211988
61398	38261
153644	211995
61399	39092
153645	212104
153646	212223
153647	212346
153648	240234
153649	216765
114084	188093
114085	188106
114086	188337
114087	188520
114088	193841
114089	188713
114080	186561
114081	210281
114082	187674
61390	36724
114083	187988
246000	143990
246001	144073
246002	144101
246003	144240
75905	95548
75906	96154
75907	96202
75908	113693
75909	182297
75910	159017
75911	142074
75912	101208
75913	101490
75914	101614
75915	136086
3704	28215
3705	28576
3706	32909
3707	38629
3708	42157
3709	64324
75900	93801
3700	4162
75901	94861
3701	9504
75902	95212
75903	95417
3702	153043
3703	24120
75904	95430
75927	107118
75928	107690
75929	108172
246026	146089
246027	233880
246028	146381
246029	146591
3715	85967
246030	146620
3716	242235
246031	146677
3717	181000
246032	148392
3718	225387
3719	129059
246033	146767
246034	146781
246035	225967
246036	149043
75930	108707
75931	109132
75932	109422
3710	19480
75933	109518
3711	22669
75934	109700
3712	31378
75935	110082
3713	38873
75936	110257
3714	58293
75937	110313
36391	139313
75916	154796
75917	102416
36392	157320
36393	144448
75918	147557
75919	105267
36394	144687
36395	145000
36396	145818
36397	147442
36398	146641
246037	147173
246038	166579
246039	147285
36390	140982
3726	136716
246040	147289
246041	147440
3727	169636
246042	147504
3728	171141
246043	147525
3729	178286
246044	147784
246045	156947
246046	147841
246047	148060
36399	146703
75920	104123
3720	10687
75921	194268
3721	101115
75922	105317
3722	22357
75923	105463
3723	34684
75924	121066
75925	106245
3724	166443
3725	78895
75926	106301
36380	131267
75949	140825
36381	131323
36382	134937
36383	133330
36384	166815
36385	134738
36386	135465
36387	136878
61300	122741
246004	148278
246005	144459
61301	162790
61302	12131
246006	144584
61303	12265
246007	144651
61304	12474
246008	144679
61305	12626
246009	144768
61306	12759
61307	12856
3737	254570
3738	97599
3739	6415
246010	146971
246011	163727
246012	151722
75950	115089
246013	145149
246014	145190
75951	154016
75952	115215
36388	137781
75953	128645
36389	137071
3730	181428
3731	5554
75954	153588
3732	40977
75955	117574
3733	25462
75956	117836
3734	29873
75957	118155
3735	33768
75958	146055
75959	153759
3736	232022
75938	110892
75939	110942
36370	114709
36371	116179
36372	118556
36373	119780
36374	132369
36375	173439
61310	14054
36376	124664
3750	130518
61311	14062
246015	180813
61312	14412
246016	145334
61313	14986
246017	145422
61314	15193
246018	145548
61315	16234
246019	145589
61316	245623
61317	17041
61318	17488
3748	27344
61308	101669
61309	13966
3749	66059
246020	182280
246021	145949
246022	157310
246023	146028
246024	146229
75940	111523
246025	147954
3740	9683
75941	118914
36377	127218
3741	87017
36378	127547
75942	241380
3742	21008
75943	112853
36379	129432
3743	22470
75944	113112
3744	23567
75945	113425
3745	23886
75946	149171
3746	64691
75947	113586
75948	121272
3747	190900
3760	73176
3761	77419
3759	110201
246073	150154
246074	156425
246075	150246
246076	184091
246077	150460
246078	150603
246079	150728
3751	125908
3752	175528
3753	224176
3754	227366
3755	262666
3756	4302
246070	176232
3757	6454
246071	150990
3758	47678
246072	149978
3770	203992
3771	207491
3772	79819
246084	151166
246085	151226
246086	151341
246087	151419
246088	151442
246089	151462
3762	92368
3763	47654
3764	124851
3765	132098
3766	148961
246080	266611
3767	142399
246081	150968
246082	166593
3768	171483
246083	151016
3769	172481
3780	83435
3781	123300
3782	266831
3783	174915
246048	148100
246049	148307
246051	148316
246052	148403
246053	156249
246054	148554
246055	175458
246056	148683
246057	148685
246058	148698
3773	1876
3774	4241
3775	4905
3776	98980
3777	204181
3778	33500
3779	40262
246050	148312
3790	93655
3791	95351
3792	131356
3793	152067
3794	161733
246059	148755
246062	149437
246063	264244
246064	149127
246065	149827
246066	149314
246067	149355
246068	212454
246069	149480
3784	230033
3785	6010
3786	40138
3787	12192
3788	17579
3789	73698
246060	150026
246061	149039
3795	6151
3796	101294
3797	11770
3798	14209
3799	17451
246095	220690
246096	152119
246097	153791
246098	152250
246099	154865
246090	151477
246091	151593
246092	151783
246093	151813
246094	164248
128630	131964
128631	131998
128632	164693
128633	168388
36528	21648
36529	18150
36520	90126
128623	130597
36521	14197
128624	130644
36522	14510
128625	130660
36523	24911
128626	130861
36524	15698
128627	130899
36525	16303
128628	131589
36526	17051
128629	131784
36527	17864
128620	130025
128621	130054
128622	130131
36517	12070
36518	12450
36519	12733
128612	133571
36510	10015
128613	130262
128614	128872
36511	132241
36512	109112
128615	129109
36513	10646
128616	129401
36514	11079
128617	129779
36515	11897
128618	256731
36516	69802
128619	231855
128610	127576
153610	207082
128611	128270
153611	207244
153612	207278
153613	246218
153614	207620
153615	207664
153616	207783
153617	207904
153618	208198
153619	208350
36506	8445
128609	127395
36507	8519
36508	9044
36509	9938
128601	125999
128602	126216
36500	3692
128603	126260
128604	126568
36501	170632
128605	141454
36502	191874
36503	39785
128606	154691
36504	7532
128607	127892
36505	7643
128608	127258
128600	125547
153600	205698
153601	205701
153602	206169
153603	206434
153604	206553
153605	260805
153606	206617
153607	208928
153608	206738
153609	261310
128670	142100
128671	142334
128672	142345
128673	142885
128674	145620
128675	159872
128676	165082
128677	143922
114026	181765
114027	171319
114028	171517
114029	171899
114030	224750
114031	172561
114032	172875
114033	173293
114034	175952
114035	192993
114036	176130
128667	141426
128668	141485
128669	142084
128660	139731
128661	176078
128662	140263
128663	140296
128664	140747
128665	140956
128666	146072
114015	169380
114016	169573
114017	169874
114018	170100
114019	175935
114020	170229
114021	170527
114022	170597
114023	192140
114024	239718
114025	170882
128656	139338
128657	139510
128658	139518
128659	153719
128650	137168
128651	137338
128652	156587
128653	142593
128654	138504
128655	239318
114004	168410
114005	210894
114006	167298
114007	181483
114008	176998
114009	168027
114010	168213
114011	168379
114012	190489
114013	170390
114014	169365
128645	135289
128646	135350
128647	229882
128648	263882
128649	136428
128640	136262
128641	148423
128642	134723
128643	134740
128644	136654
114000	165698
114001	165440
114002	166541
114003	166667
128634	132689
128635	132832
128636	132948
128637	133210
128638	133340
128639	158246
128593	124357
128594	124365
153550	200215
36480	236069
128595	124633
153551	200486
36481	236455
128596	125554
153552	200514
36482	238727
128597	124712
153553	200745
36483	238220
61440	124225
128598	147502
153554	244111
36484	248604
61441	103196
128599	125503
153555	206602
36485	248301
61442	52800
153556	201107
36486	250217
61443	52809
153557	201140
61444	52968
153558	201167
61445	96647
153559	215103
61446	53604
61447	53928
61448	54073
128590	124020
128591	124160
61449	199091
128592	124315
36487	250787
36488	251052
36489	261233
10	17271
11	11991
128582	121576
12	4562
128583	124116
13	2120
128584	122460
153540	199771
36470	222731
14	30134
128585	124106
36471	223605
153541	230323
15	14993
61450	54433
128586	123678
153542	199875
36472	223762
16	35326
128587	123807
153543	199902
61451	235048
36473	242349
17	11904
61452	97724
128588	123860
36474	230134
153544	238828
18	18033
61453	58173
128589	124015
153545	200019
36475	230544
19	8459
61454	166964
153546	200112
61455	59150
153547	200145
61456	59417
153548	204186
61457	60034
153549	254327
61458	60189
61459	60656
128580	122981
128581	121169
128579	121234
36476	228855
36477	232557
36478	233213
36479	258936
20	35596
21	43689
22	241
128571	118957
153571	202707
128572	118971
23	195615
153572	204015
128573	119204
153573	202914
24	229517
61460	60938
128574	119402
153574	202985
36460	216160
25	266077
26	11235
61461	61121
128575	119479
153575	214149
36461	216988
27	17098
61462	100432
128576	120110
153576	203099
36462	218481
28	70283
61463	90866
128577	120215
153577	203223
36463	218751
61464	61784
29	83449
128578	120391
153578	203875
36464	260689
61465	61890
153579	205953
61466	62348
61467	73826
61468	62778
61469	63094
128570	130765
128568	165972
36465	220766
128569	118484
36466	222773
36467	222079
36468	222225
36469	222346
30	258
31	11881
153580	203427
32	12234
153581	203448
33	34887
128560	115436
153560	201400
34	52245
128561	131799
153561	205556
35	2900
61470	63218
128562	115960
153562	201582
36	91871
61471	100069
128563	116486
153563	202052
37	28607
61472	63428
153564	202237
36450	203775
128564	223952
61473	64984
128565	116692
38	144242
36451	204341
153565	217495
39	16171
61474	65092
128566	159033
153566	202352
36452	246543
61475	65660
128567	118063
153567	202507
36453	205775
61476	90975
153568	202528
61477	67069
153569	202566
61478	67389
61479	67816
128557	119151
36454	208358
128558	119125
36455	208947
128559	162030
36456	209591
36457	236819
40	2414
36458	212077
41	2233
36459	215533
42	21509
43	17755
153570	215318
44	26665
45	8547
61480	101078
46	54444
61481	68801
47	16491
61482	80999
61483	89782
48	136760
61484	70293
36440	194480
153510	196309
49	258756
61485	134575
36441	194995
153511	200077
61486	107586
153512	196578
36442	197227
61487	71843
153513	196593
61488	140742
153514	205434
61489	72309
153515	200877
153516	196771
153517	196788
153518	196828
153519	196932
36443	197360
36444	199315
36445	200916
50	16867
36446	201658
51	5941
36447	202029
52	15589
36448	203535
53	110534
36449	203660
54	75293
61490	72701
55	84662
56	19180
61491	72971
57	8751
61492	217555
58	56449
61493	74754
59	73238
61494	74851
61495	75017
61496	75240
36430	184846
153500	195017
61497	80710
153501	198519
36431	230582
61498	116664
153502	229152
61499	95949
153503	195492
153504	195782
153505	195915
153506	195930
153507	195963
153508	196170
153509	196209
36432	186562
36433	187879
60	82222
36434	190063
61	20998
36435	188423
62	46740
36436	189880
63	6942
36437	190426
64	149217
36438	192408
65	55870
36439	193674
66	2877
67	179
68	207707
153530	198270
69	238103
153531	198276
153532	198279
153533	202825
36420	179430
153534	198471
153535	198771
153536	219332
153537	199187
153538	199288
153539	199762
36429	215358
36421	179837
70	21431
36422	180311
71	18992
36423	181223
72	100330
36424	181491
73	24182
36425	220450
74	19919
36426	182606
75	108555
36427	183797
76	30209
36428	203325
77	22183
78	137251
79	85590
153520	197040
153521	197078
153522	197085
153523	197409
153524	220183
153525	198372
153526	197658
153527	209419
153528	198073
153529	198118
36418	177185
36419	213720
80	164791
36410	170904
81	12794
36411	169304
82	80905
36412	170149
36413	174612
83	218969
84	14732
36414	174781
85	21701
36415	263715
86	35392
36416	176570
87	11117
36417	179754
88	7049
89	96083
246103	152423
246104	166797
246105	152625
246106	171790
246107	152675
246108	152695
246109	245778
246110	153888
246111	152832
246112	152984
90	63806
246113	153016
91	80508
92	219338
93	24765
94	8791
95	42989
96	128345
97	1559
98	36303
99	160222
246114	153034
246115	153044
246116	153098
246117	153929
246118	153302
246119	153309
3803	35414
3804	72817
3805	77813
3806	106619
246120	153447
3807	108761
246121	158298
246122	153478
3808	170119
246123	153553
3809	189637
246124	153606
3800	18679
3801	74971
3802	26757
3814	13853
3815	23850
3816	53112
3817	112314
3818	98122
3819	147242
3810	247552
3811	236309
3812	1742
3813	9498
3825	19211
3826	27273
3827	35369
3828	45526
3829	57725
246100	152346
246101	154820
246102	200010
3820	727
3821	5747
3822	8417
3823	13020
3824	114019
153593	206814
153594	205131
153595	205171
153596	210852
153597	206343
153598	205615
153599	207366
246147	166801
61400	39135
246148	154931
61401	40177
246149	157374
61402	40449
61403	198345
61404	40882
61405	40896
61406	41361
3836	12702
246150	155244
246151	155710
3837	248508
3838	25365
246152	155488
3839	36542
246153	155946
246154	261802
246155	243199
246156	155924
246157	156277
3830	112676
3831	168002
3832	254631
3833	6853
3834	11437
3835	12297
153582	207487
153583	203882
153584	203903
153585	204070
153586	215030
153587	204201
153588	204308
153589	204403
61410	42415
246158	159084
61411	42813
246159	156474
61412	176088
61413	44245
61414	44700
61415	63922
61416	45388
61417	45616
61407	41719
3847	102261
246161	156527
3848	3748
246162	156539
61408	196980
3849	4586
61409	42255
246163	156647
246164	176369
246165	156844
246166	156984
246167	157032
246168	157080
3840	55385
3841	72408
3842	119794
3843	140350
3844	172118
153590	204575
3845	183706
153591	204582
3846	153021
246160	185138
153592	204894
61420	46920
3860	239976
61421	47069
246125	199893
61422	78523
246126	233451
61423	47255
246127	153831
61424	47340
246128	159560
61425	47603
246129	153903
61426	48080
61427	48435
61428	97369
61418	46309
3858	177789
61419	46769
3859	197218
246130	153952
246131	165913
246132	154076
246133	154092
246134	154228
246135	179816
3850	40394
3851	9926
3852	16661
3853	60436
3854	107491
3855	139496
3856	143089
3857	173117
36490	261369
36491	265399
36492	184
36493	64833
36494	1812
36495	1887
36496	2778
61430	50794
3870	172700
3871	2655
36497	2813
61431	51057
61432	72867
246136	154422
61433	51309
246137	259824
61434	51317
246138	154466
61435	52430
246139	159968
61436	103590
61437	52471
61438	52476
61439	101160
61429	49548
3869	147342
246140	154545
246141	154643
246142	154669
246143	161046
246144	169466
246145	161837
246146	154815
3861	61
36498	3108
36499	3539
3862	255395
3863	21863
3864	147023
3865	35720
3866	101944
3867	80783
3868	94977
3880	65131
3881	142549
3882	246120
128906	193608
128907	193758
128908	193927
128909	193960
3872	8083
3873	126209
3874	10711
128900	192488
3875	101178
128901	192513
3876	25101
128902	192684
3877	57231
128903	193529
3878	56444
128904	193590
3879	62614
128905	193593
3890	40356
3891	86705
3892	143275
3893	193692
3883	169702
3884	2128
3885	117079
3886	6898
3887	7388
3888	7390
3889	37651
3894	216872
3895	3793
3896	13214
3897	19069
3898	26516
3899	35284
114309	263371
128950	214540
128951	223348
128952	199295
114301	249482
114302	236172
114303	252740
114304	235856
114305	236302
114306	236366
114307	261101
114308	236438
114310	237095
114311	236947
128942	197737
128943	197772
128944	197866
128945	198149
128946	198220
128947	198228
128948	210588
128949	198947
128940	197544
128941	197668
128939	197311
114300	234952
128931	196576
128932	206329
128933	196919
128934	196941
128935	196971
128936	199711
128937	197230
128938	197252
128930	196386
128928	196271
128929	203083
128920	195231
128921	195501
128922	195521
128923	195678
128924	195697
128925	195719
128926	195921
128927	254967
128917	194680
128918	194991
128919	195135
128910	194133
128911	250349
128912	194235
128913	194309
128914	198539
128915	194402
128916	194678
128990	260023
128991	205150
128992	205258
128993	205339
128994	205574
153950	259618
128995	205618
153951	260147
36640	145978
128996	214904
153952	260220
114345	247325
153953	260279
114346	247341
153954	260293
114347	247747
153955	263267
114348	247751
153956	260656
114349	248011
153957	261632
153958	261677
153959	261861
36649	98633
114350	248341
114351	248908
114352	263395
114353	249149
114354	259929
114355	249625
36641	92493
128986	204317
36642	92691
128987	204490
36643	93231
128988	204629
36644	93992
128989	204646
36645	94297
36646	95890
36647	108567
36648	98595
22008	133824
22009	128380
128980	203295
128981	203314
128982	203468
128983	204079
128984	207481
153940	256992
128985	204297
153941	257071
22000	137815
114334	243892
153942	257336
22001	98359
114335	244074
153943	257804
22002	100280
114336	244672
153944	264032
22003	107862
114337	245003
153945	258347
22004	111702
114338	245686
153946	258628
114339	247047
153947	258673
22005	266852
22006	119287
153948	258688
22007	132688
153949	259615
36638	90483
36639	91524
114340	250594
114341	258137
114342	264920
114343	246743
114344	255380
36630	81099
128975	202636
36631	144118
128976	202871
36632	88977
128977	203133
36633	82671
128978	203139
36634	83789
128979	203196
36635	84007
36636	89013
36637	89859
128970	201819
153970	265196
128971	201909
153971	266377
128972	206799
153972	265834
153973	64
128973	202130
153974	92
128974	203206
153975	84359
114323	240536
153976	136673
114324	240657
153977	473
114325	240678
153978	560
114326	240684
153979	578
114327	241434
114328	241473
114329	242640
36627	78443
36628	78570
36629	81007
114330	242777
114331	243293
114332	243547
114333	243808
128964	201133
36620	69265
128965	201298
36621	71455
128966	201453
36622	153238
128967	201473
36623	73760
128968	201668
36624	74142
128969	201716
36625	74146
36626	128852
128960	200244
153960	262655
128961	200897
153961	262363
128962	201073
153962	262510
128963	201109
153963	263111
114312	237248
153964	263657
114313	237429
153965	263768
114314	239220
153966	264323
114315	257924
153967	264608
114316	237736
153968	264613
114317	237814
153969	265156
114318	237816
114319	247886
36616	66221
36617	66259
36618	67319
36619	69227
114320	245109
114321	241378
114322	240585
128953	199409
128954	230819
36610	57304
128955	199775
128956	205090
36611	229089
36612	58010
128957	200125
36613	59310
128958	200134
36614	60188
128959	200198
36615	65500
114389	265568
153910	252633
153911	252661
153912	265572
153913	260126
153914	252998
153915	253139
153916	253186
36605	54610
114392	264310
153917	264933
36606	56564
153918	253440
114393	258471
36607	56604
153919	253481
114394	258928
36608	141732
114395	259592
36609	56968
114396	260506
114397	262206
114398	261602
114399	261639
36600	51494
36601	158117
36602	52442
36603	53508
114390	258062
36604	53679
114391	258281
114378	254676
114379	254954
153900	253040
153901	257509
153902	251403
153903	251456
153904	251625
153905	251664
153906	251795
114381	255356
153907	252286
114382	255448
153908	253845
114383	255769
153909	252523
114384	256422
114385	256452
114386	263017
114387	264284
114388	257479
114380	255297
153930	266767
114367	251826
153931	256626
114368	252317
153932	256225
114369	252423
153933	256253
153934	256301
153935	256496
153936	257331
153937	256782
153938	256857
114370	253899
153939	256905
114371	252605
114372	252501
114373	253009
114374	253456
114375	253613
114376	254100
114377	254673
153920	253575
114356	258084
114357	250152
153921	253932
114358	250393
153922	254053
114359	250746
153923	254073
153924	254180
153925	254190
153926	254476
153927	254887
153928	255150
114360	251318
153929	259396
114361	252375
114362	250892
114363	251317
114364	251428
114365	251751
114366	251799
128997	205981
128998	210156
128999	208401
61560	125136
61561	124565
61562	123252
61563	124784
61564	124570
61565	181590
61566	125300
61567	125480
61568	126916
61569	153599
36590	47394
36591	47521
36592	50915
61570	128237
36593	48269
61571	128658
36594	48795
61572	163895
36595	49204
61573	129379
36596	80181
61574	129568
61575	129619
61576	165356
61577	131311
61578	131322
61579	131381
36597	50026
36598	204935
36599	51153
36580	43080
61580	131913
36581	43385
61581	132013
36582	78915
61582	148202
36583	43875
61583	133084
36584	44332
61584	139417
36585	45008
61585	144060
61586	134776
61587	135376
61588	137322
61589	138492
114293	233304
114294	233681
114295	233709
114296	236585
114297	234369
114298	234489
114299	234942
36586	119737
36587	45640
36588	123351
36589	47120
114290	233083
114291	233194
114292	233302
61590	137377
61591	168796
36570	37942
61592	144610
36571	38031
61593	140595
36572	38091
61594	140906
36573	38866
61595	142596
36574	39308
61596	142948
61597	181779
114279	229298
61598	144274
61599	220849
114282	243054
114283	230401
114284	230420
114285	250003
114286	230635
114287	237107
114288	232161
114289	232476
36575	174736
36576	41552
36577	41910
36578	42197
36579	53554
114280	229300
114281	229550
153870	246029
153871	249701
36560	73977
153872	246244
36561	33146
153873	250482
36562	33548
153874	260875
36563	34164
153875	246690
153876	246750
153877	247099
153878	247207
153879	252313
36564	34288
36565	34984
36566	35429
36567	86161
36568	36330
36569	37403
153860	244091
153861	244368
36550	28902
153862	244438
36551	29230
153863	245201
36552	29248
153864	245231
153865	246483
153866	245420
153867	245454
153868	245643
153869	261467
36553	29765
36554	29771
36555	31297
36556	31304
36557	31394
36558	31399
36559	31716
153890	248799
153891	248921
153892	248992
153893	251966
153894	249336
153895	249519
36540	187721
153896	249905
36541	25422
153897	250327
153898	250401
153899	250950
36542	25428
36543	167935
36544	94248
36545	25972
36546	26026
36547	72953
36548	36964
36549	28553
153880	247667
153881	248066
153882	248148
153883	248414
153884	248503
153885	248579
36530	18713
153886	248784
153887	249404
153888	248738
153889	259795
36539	23651
3902	123437
3903	137111
3904	141269
3905	142657
3906	154667
3907	172089
3908	174506
3909	200535
36531	20435
36532	84782
36533	156784
36534	21797
36535	62269
36536	22594
36537	22760
3900	51055
36538	22778
3901	100139
3913	6602
3914	9999
3915	99870
3916	15717
3917	16599
3918	21999
3919	59122
3910	204363
3911	121833
3912	118612
3924	9104
3925	128657
3926	13180
3927	176151
3928	21267
3929	24814
3920	199943
3921	201596
3922	81358
3923	5862
61500	81849
61501	91374
61502	78627
61503	83628
61504	78808
61505	80012
3935	112034
3936	219269
3937	3648
3938	7996
3939	8540
3930	37273
3931	258754
3932	127951
3933	90802
3934	112943
61510	81618
61511	82751
61512	83160
61513	83758
61514	97478
61515	86055
61516	87373
3946	71537
61506	80506
61507	80941
3947	173598
61508	80984
3948	206692
61509	81286
3949	210145
3940	15262
3941	26266
3942	73026
3943	44762
3944	58014
3945	59436
61520	216639
61521	90530
61522	91036
61523	91108
61524	91610
61525	146168
61526	92674
61527	92856
3957	45544
61517	87932
3958	27169
61518	88411
3959	29319
61519	225801
3950	23338
3951	6774
3952	11633
3953	13132
3954	14823
3955	16027
3956	16869
61530	120816
3970	170979
61531	97058
61532	110773
61533	98520
61534	156616
61535	99214
61536	99594
61537	99723
61538	100328
61528	93456
3968	145764
61529	116990
3969	153812
3960	40163
3961	49148
3962	84276
3963	163752
3964	98659
3965	128455
3966	140492
3967	130546
3980	1217
61540	101652
3981	21291
61541	103044
61542	108617
61543	105576
61544	105767
61545	105838
61546	147640
61547	107191
61548	107842
61549	108250
3979	914
61539	100469
3971	37769
3972	23262
3973	67339
3974	87880
3975	144056
3976	196451
3977	252927
3978	122933
61550	111733
